21.401,2023-06-08T11:43:22.013Z
20.302,2023-06-08T11:43:25.013Z
16.793,2023-06-08T11:43:25.013Z
15.489,2023-06-08T11:43:28.013Z
21.833,2023-06-08T11:43:28.013Z
15.584,2023-06-08T11:43:31.013Z
19.286,2023-06-08T11:43:31.013Z
19.552,2023-06-08T11:43:34.012Z
21.153,2023-06-08T11:43:34.012Z
18.545,2023-06-08T11:43:37.012Z
16.897,2023-06-08T11:43:37.012Z
19.913,2023-06-08T11:43:40.011Z
19.948,2023-06-08T11:43:40.011Z
32.215,2023-06-08T11:43:43.012Z
18.385,2023-06-08T11:43:43.012Z
16.949,2023-06-08T11:43:46.012Z
17.052,2023-06-08T11:43:46.012Z
26.018,2023-06-08T11:43:49.012Z
15.479,2023-06-08T11:43:49.012Z
17.539,2023-06-08T11:43:52.011Z
24.767,2023-06-08T11:43:52.011Z
18.201,2023-06-08T11:43:55.011Z
20.225,2023-06-08T11:43:55.011Z
14.052,2023-06-08T11:43:58.011Z
18.746,2023-06-08T11:43:58.011Z
Average delay,25.75733088239839
Min delay,14.051675796508789
Max delay,102.93865203857422
