394.964,2023-06-08T11:40:04.031Z
369.763,2023-06-08T11:40:04.031Z
40.504,2023-06-08T11:40:07.031Z
35.922,2023-06-08T11:40:07.031Z
31.438,2023-06-08T11:40:10.030Z
34.939,2023-06-08T11:40:10.030Z
35.868,2023-06-08T11:40:13.030Z
31.192,2023-06-08T11:40:13.030Z
33.125,2023-06-08T11:40:16.030Z
35.464,2023-06-08T11:40:16.030Z
32.444,2023-06-08T11:40:19.030Z
34.135,2023-06-08T11:40:19.030Z
35.175,2023-06-08T11:40:22.031Z
32.286,2023-06-08T11:40:22.031Z
28.994,2023-06-08T11:40:25.031Z
29.477,2023-06-08T11:40:25.031Z
25.994,2023-06-08T11:40:28.030Z
31.081,2023-06-08T11:40:28.030Z
23.13,2023-06-08T11:40:31.030Z
34.701,2023-06-08T11:40:31.030Z
32.864,2023-06-08T11:40:34.030Z
30.218,2023-06-08T11:40:34.030Z
89.588,2023-06-08T11:41:04.027Z
50.952,2023-06-08T11:41:07.026Z
54.646,2023-06-08T11:41:07.026Z
38.249,2023-06-08T11:41:10.026Z
49.141,2023-06-08T11:41:10.026Z
38.462,2023-06-08T11:41:13.026Z
52.669,2023-06-08T11:41:13.026Z
36.666,2023-06-08T11:41:16.026Z
46.034,2023-06-08T11:41:16.026Z
40.304,2023-06-08T11:41:19.025Z
49.197,2023-06-08T11:41:19.025Z
51.249,2023-06-08T11:41:22.025Z
47.297,2023-06-08T11:41:22.025Z
41.988,2023-06-08T11:41:25.026Z
44.884,2023-06-08T11:41:25.026Z
39.319,2023-06-08T11:41:28.026Z
40.019,2023-06-08T11:41:28.026Z
43.244,2023-06-08T11:41:31.026Z
52.345,2023-06-08T11:41:31.026Z
71.467,2023-06-08T11:42:04.023Z
57.315,2023-06-08T11:42:04.023Z
36.659,2023-06-08T11:42:07.022Z
47.323,2023-06-08T11:42:07.022Z
50.496,2023-06-08T11:42:10.021Z
52.401,2023-06-08T11:42:10.021Z
51.468,2023-06-08T11:42:13.021Z
46.942,2023-06-08T11:42:13.021Z
49.428,2023-06-08T11:42:16.021Z
33.623,2023-06-08T11:42:16.021Z
38.217,2023-06-08T11:42:19.021Z
33.761,2023-06-08T11:42:19.021Z
25.673,2023-06-08T11:42:22.021Z
30.936,2023-06-08T11:42:22.021Z
33.288,2023-06-08T11:42:25.020Z
31.865,2023-06-08T11:42:25.020Z
49.654,2023-06-08T11:42:28.020Z
42.097,2023-06-08T11:42:28.020Z
24.436,2023-06-08T11:42:31.019Z
34.715,2023-06-08T11:42:31.019Z
62.968,2023-06-08T11:43:04.016Z
60.847,2023-06-08T11:43:04.016Z
45.217,2023-06-08T11:43:07.015Z
45.375,2023-06-08T11:43:07.015Z
40.696,2023-06-08T11:43:10.015Z
37.381,2023-06-08T11:43:10.015Z
45.173,2023-06-08T11:43:13.015Z
40.774,2023-06-08T11:43:13.015Z
38.918,2023-06-08T11:43:16.014Z
46.612,2023-06-08T11:43:16.014Z
37.036,2023-06-08T11:43:19.014Z
41.432,2023-06-08T11:43:19.014Z
42.469,2023-06-08T11:43:22.013Z
43.391,2023-06-08T11:43:22.013Z
37.964,2023-06-08T11:43:25.013Z
38.658,2023-06-08T11:43:25.013Z
45.108,2023-06-08T11:43:28.013Z
44.197,2023-06-08T11:43:28.013Z
40.788,2023-06-08T11:43:31.013Z
51.004,2023-06-08T11:43:31.013Z
